Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0034976~response to endoplasmic reticulum stress	6	16.666666666666664	3.4812448752284776E-7	ENSG00000175197, ENSG00000051108, ENSG00000101255, ENSG00000172216, ENSG00000087074, ENSG00000149428	35	84	19308	39.40408163265306	1.8622929044109782E-4	1.8624660082472354E-4	1.8346160492454077E-4
GOTERM_BP_DIRECT	GO:1990440~positive regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress	4	11.11111111111111	1.0857045023616577E-6	ENSG00000175197, ENSG00000044574, ENSG00000162772, ENSG00000172216	35	12	19308	183.8857142857143	5.806835621121609E-4	2.904259543817434E-4	2.8608313637229683E-4
GOTERM_BP_DIRECT	GO:0070059~intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress	4	11.11111111111111	3.141744344679198E-5	ENSG00000175197, ENSG00000101255, ENSG00000172216, ENSG00000087074	35	35	19308	63.046530612244894	0.016668120003357045	0.005602777414677904	0.005518997565486458
GOTERM_BP_DIRECT	GO:0030968~endoplasmic reticulum unfolded protein response	4	11.11111111111111	1.0393707550300362E-4	ENSG00000175197, ENSG00000051108, ENSG00000044574, ENSG00000162772	35	52	19308	42.435164835164834	0.05409129920412181	0.013901583848526734	0.013693709697520727
GOTERM_BP_DIRECT	GO:0006418~tRNA aminoacylation for protein translation	3	8.333333333333332	8.802992987250086E-4	ENSG00000090861, ENSG00000134684, ENSG00000140105	35	25	19308	66.19885714285714	0.3757270207242077	0.08611527606753984	0.08482757100484764
GOTERM_BP_DIRECT	GO:0001525~angiogenesis	5	13.88888888888889	9.657787970191383E-4	ENSG00000112715, ENSG00000006327, ENSG00000177606, ENSG00000140105, ENSG00000171951	35	252	19308	10.945578231292515	0.4036582213030032	0.08611527606753984	0.08482757100484764
GOTERM_BP_DIRECT	GO:0000122~negative regulation of transcription from RNA polymerase II promoter	8	22.22222222222222	0.0012825812426024725	ENSG00000175197, ENSG00000112715, ENSG00000161011, ENSG00000116717, ENSG00000177606, ENSG00000101255, ENSG00000162772, ENSG00000172216	35	969	19308	4.554444935869084	0.4967264314297717	0.09802585211318897	0.09656004497878615
GOTERM_BP_DIRECT	GO:0043065~positive regulation of apoptotic process	5	13.88888888888889	0.002536677227330773	ENSG00000119922, ENSG00000161011, ENSG00000116717, ENSG00000006327, ENSG00000177606	35	328	19308	8.409407665505226	0.7430430001166473	0.16159118527493432	0.15917486848577644
GOTERM_BP_DIRECT	GO:0001541~ovarian follicle development	3	8.333333333333332	0.0027183563878026337	ENSG00000128564, ENSG00000112715, ENSG00000172216	35	44	19308	37.61298701298701	0.7669030780667767	0.16159118527493432	0.15917486848577644
GOTERM_BP_DIRECT	GO:0006915~apoptotic process	6	16.666666666666664	0.003950637768471935	ENSG00000161011, ENSG00000116717, ENSG00000006327, ENSG00000134684, ENSG00000177606, ENSG00000087074	35	607	19308	5.452953636149682	0.8797012746227254	0.21135912061324855	0.208198610398471
GOTERM_BP_DIRECT	GO:0098713~leucine import across plasma membrane	2	5.555555555555555	0.005273759861835571	ENSG00000168003, ENSG00000103257	35	3	19308	367.7714285714286	0.940923829516879	0.21703550200631003	0.21379011132210354
GOTERM_BP_DIRECT	GO:0015823~phenylalanine transport	2	5.555555555555555	0.005273759861835571	ENSG00000168003, ENSG00000103257	35	3	19308	367.7714285714286	0.940923829516879	0.21703550200631003	0.21379011132210354
GOTERM_BP_DIRECT	GO:1903801~L-leucine import into cell	2	5.555555555555555	0.005273759861835571	ENSG00000168003, ENSG00000103257	35	3	19308	367.7714285714286	0.940923829516879	0.21703550200631003	0.21379011132210354
GOTERM_BP_DIRECT	GO:0001938~positive regulation of endothelial cell proliferation	3	8.333333333333332	0.00810843431110423	ENSG00000112715, ENSG00000177606, ENSG00000171951	35	77	19308	21.493135435992578	0.9871664860508249	0.30985802546005453	0.30522463442513786
GOTERM_BP_DIRECT	GO:0021680~cerebellar Purkinje cell layer development	2	5.555555555555555	0.015740417486736744	ENSG00000044574, ENSG00000090861	35	9	19308	122.59047619047618	0.9997940965408063	0.5407861535413163	0.5326996316192032
GOTERM_BP_DIRECT	GO:0045944~positive regulation of transcription from RNA polymerase II promoter	7	19.444444444444446	0.017362171772123486	ENSG00000175197, ENSG00000116584, ENSG00000112715, ENSG00000161011, ENSG00000177606, ENSG00000162772, ENSG00000172216	35	1204	19308	3.207308970099668	0.9999147859399118	0.5407861535413163	0.5326996316192032
GOTERM_BP_DIRECT	GO:0051056~regulation of small GTPase mediated signal transduction	3	8.333333333333332	0.017710940957387237	ENSG00000116584, ENSG00000275832, ENSG00000107554	35	116	19308	14.266995073891627	0.9999295259646468	0.5407861535413163	0.5326996316192032
GOTERM_BP_DIRECT	GO:0051726~regulation of cell cycle	4	11.11111111111111	0.01908103179248164	ENSG00000175197, ENSG00000116717, ENSG00000177606, ENSG00000087074	35	324	19308	6.810582010582011	0.9999666015766288	0.5407861535413163	0.5326996316192032
GOTERM_BP_DIRECT	GO:0006983~ER overload response	2	5.555555555555555	0.01920548956501871	ENSG00000175197, ENSG00000044574	35	11	19308	100.3012987012987	0.9999687935670916	0.5407861535413163	0.5326996316192032
GOTERM_BP_DIRECT	GO:0050930~induction of positive chemotaxis	2	5.555555555555555	0.026100149429314906	ENSG00000112715, ENSG00000171951	35	15	19308	73.55428571428571	0.9999992836090827	0.6930693512660197	0.6827056974153128
GOTERM_BP_DIRECT	GO:0050790~regulation of catalytic activity	4	11.11111111111111	0.02788278047528578	ENSG00000116584, ENSG00000275832, ENSG00000177606, ENSG00000107554	35	375	19308	5.884342857142856	0.9999997311746116	0.6930693512660197	0.6827056974153128
GOTERM_BP_DIRECT	GO:0008360~regulation of cell shape	3	8.333333333333332	0.03037165054885555	ENSG00000112715, ENSG00000107554, ENSG00000175866	35	155	19308	10.677235023041476	0.9999999317915789	0.6930693512660197	0.6827056974153128
GOTERM_BP_DIRECT	GO:0031396~regulation of protein ubiquitination	2	5.555555555555555	0.03124024978154935	ENSG00000051108, ENSG00000204388	35	18	19308	61.29523809523809	0.9999999577714367	0.6930693512660197	0.6827056974153128
GOTERM_BP_DIRECT	GO:0043524~negative regulation of neuron apoptotic process	3	8.333333333333332	0.031459744631993816	ENSG00000090861, ENSG00000177606, ENSG00000172216	35	158	19308	10.474502712477396	0.9999999625926753	0.6930693512660197	0.6827056974153128
