Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0030527~structural constituent of chromatin	47	52.80898876404494	4.933851196567618E-87	ENSG00000158406, ENSG00000197153, ENSG00000276180, ENSG00000180573, ENSG00000277075, ENSG00000196787, ENSG00000196747, ENSG00000274641, ENSG00000275379, ENSG00000185130, ENSG00000184260, ENSG00000276966, ENSG00000124635, ENSG00000275713, ENSG00000275714, ENSG00000278705, ENSG00000276903, ENSG00000168298, ENSG00000278828, ENSG00000278463, ENSG00000183598, ENSG00000278588, ENSG00000270882, ENSG00000277157, ENSG00000187837, ENSG00000277775, ENSG00000124575, ENSG00000274290, ENSG00000184270, ENSG00000275126, ENSG00000274750, ENSG00000203811, ENSG00000278637, ENSG00000158373, ENSG00000203852, ENSG00000273802, ENSG00000184357, ENSG00000275221, ENSG00000277224, ENSG00000184678, ENSG00000274997, ENSG00000276410, ENSG00000203814, ENSG00000273983, ENSG00000278677, ENSG00000273542, ENSG00000197061	85	99	18869	105.38835412953061	5.279220780327352E-85	5.279220780327352E-85	4.983189708533294E-85
GOTERM_MF_DIRECT	GO:0046982~protein heterodimerization activity	47	52.80898876404494	1.095922135865587E-56	ENSG00000158406, ENSG00000197153, ENSG00000276180, ENSG00000180573, ENSG00000277075, ENSG00000196787, ENSG00000196747, ENSG00000274641, ENSG00000275379, ENSG00000185130, ENSG00000184260, ENSG00000276966, ENSG00000124635, ENSG00000275713, ENSG00000275714, ENSG00000278705, ENSG00000276903, ENSG00000278828, ENSG00000278463, ENSG00000183598, ENSG00000278588, ENSG00000270882, ENSG00000277157, ENSG00000277775, ENSG00000276368, ENSG00000274290, ENSG00000184270, ENSG00000275126, ENSG00000274750, ENSG00000203811, ENSG00000278637, ENSG00000282988, ENSG00000158373, ENSG00000203852, ENSG00000273802, ENSG00000275221, ENSG00000277224, ENSG00000184678, ENSG00000274997, ENSG00000276410, ENSG00000203814, ENSG00000273983, ENSG00000278677, ENSG00000273542, ENSG00000197061	85	371	18869	28.122498810845094	1.172636685376178E-54	5.86318342688089E-55	5.534406786121214E-55
GOTERM_MF_DIRECT	GO:0003677~DNA binding	48	53.93258426966292	2.6343137189321574E-32	ENSG00000158406, ENSG00000197153, ENSG00000276180, ENSG00000180573, ENSG00000277075, ENSG00000196787, ENSG00000196747, ENSG00000274641, ENSG00000275379, ENSG00000185130, ENSG00000184260, ENSG00000276966, ENSG00000124635, ENSG00000275713, ENSG00000275714, ENSG00000278705, ENSG00000276903, ENSG00000278828, ENSG00000278463, ENSG00000183598, ENSG00000278588, ENSG00000270882, ENSG00000277157, ENSG00000277775, ENSG00000276368, ENSG00000112118, ENSG00000274290, ENSG00000184270, ENSG00000275126, ENSG00000274750, ENSG00000203811, ENSG00000278637, ENSG00000282988, ENSG00000158373, ENSG00000203852, ENSG00000273802, ENSG00000275221, ENSG00000277224, ENSG00000184678, ENSG00000274997, ENSG00000276410, ENSG00000203814, ENSG00000273983, ENSG00000278677, ENSG00000273542, ENSG00000197061	85	1334	18869	7.987582679248611	2.8187156792574083E-30	9.395718930858027E-31	8.868856187071596E-31
GOTERM_MF_DIRECT	GO:0019904~protein domain specific binding	11	12.359550561797752	2.6029096880667106E-7	ENSG00000275126, ENSG00000158406, ENSG00000276180, ENSG00000278637, ENSG00000276966, ENSG00000167552, ENSG00000278705, ENSG00000270882, ENSG00000277157, ENSG00000273542, ENSG00000197061	85	263	18869	9.28467904271975	2.785074944466892E-5	6.962783415578451E-6	6.5723469623684446E-6
GOTERM_MF_DIRECT	GO:0005515~protein binding	71	79.7752808988764	4.4816268592127794E-4	ENSG00000158406, ENSG00000180573, ENSG00000174695, ENSG00000203668, ENSG00000276966, ENSG00000124635, ENSG00000275713, ENSG00000275714, ENSG00000278705, ENSG00000278828, ENSG00000168298, ENSG00000278463, ENSG00000272325, ENSG00000255302, ENSG00000186687, ENSG00000129128, ENSG00000278588, ENSG00000108984, ENSG00000277775, ENSG00000163807, ENSG00000112118, ENSG00000172201, ENSG00000157542, ENSG00000265972, ENSG00000078177, ENSG00000275126, ENSG00000274750, ENSG00000145604, ENSG00000203811, ENSG00000278637, ENSG00000104290, ENSG00000203852, ENSG00000277224, ENSG00000094916, ENSG00000276410, ENSG00000273983, ENSG00000278677, ENSG00000273542, ENSG00000197153, ENSG00000276180, ENSG00000277075, ENSG00000081479, ENSG00000196787, ENSG00000244462, ENSG00000196747, ENSG00000274641, ENSG00000275379, ENSG00000119820, ENSG00000185130, ENSG00000142166, ENSG00000007062, ENSG00000276903, ENSG00000183598, ENSG00000270882, ENSG00000277157, ENSG00000187837, ENSG00000134986, ENSG00000163946, ENSG00000274290, ENSG00000170961, ENSG00000184270, ENSG00000136160, ENSG00000117461, ENSG00000167552, ENSG00000158373, ENSG00000273802, ENSG00000184357, ENSG00000129317, ENSG00000275221, ENSG00000184678, ENSG00000197061	85	12554	18869	1.2554695480231284	0.046832048248563574	0.00927133298858764	0.008751445157451885
GOTERM_MF_DIRECT	GO:0045296~cadherin binding	8	8.98876404494382	5.198878311357556E-4	ENSG00000275379, ENSG00000274750, ENSG00000197153, ENSG00000007062, ENSG00000275714, ENSG00000278828, ENSG00000273983, ENSG00000277775	85	316	18869	5.619955323901713	0.05412273854013694	0.00927133298858764	0.008751445157451885
GOTERM_MF_DIRECT	GO:0003723~RNA binding	17	19.101123595505616	6.869964080272073E-4	ENSG00000158406, ENSG00000276180, ENSG00000163946, ENSG00000244462, ENSG00000275126, ENSG00000278637, ENSG00000276966, ENSG00000278705, ENSG00000168298, ENSG00000184357, ENSG00000129317, ENSG00000270882, ENSG00000277157, ENSG00000187837, ENSG00000273542, ENSG00000197061, ENSG00000124575	85	1471	18869	2.5654656696125087	0.07089533030558648	0.009985770255287256	0.009425820521345914
GOTERM_MF_DIRECT	GO:0031492~nucleosomal DNA binding	4	4.49438202247191	7.465996452551219E-4	ENSG00000168298, ENSG00000184357, ENSG00000187837, ENSG00000124575	85	40	18869	22.198823529411765	0.07680610709142988	0.009985770255287256	0.009425820521345914
GOTERM_MF_DIRECT	GO:0031490~chromatin DNA binding	4	4.49438202247191	0.006052734345370929	ENSG00000168298, ENSG00000184357, ENSG00000187837, ENSG00000124575	85	83	18869	10.698228206945428	0.477750859434085	0.0719602861060766	0.0679251298758293
GOTERM_MF_DIRECT	GO:0003690~double-stranded DNA binding	4	4.49438202247191	0.01538623337183298	ENSG00000168298, ENSG00000184357, ENSG00000187837, ENSG00000124575	85	117	18869	7.589341377576672	0.809694345059638	0.1646326970786129	0.1554009570555131
GOTERM_MF_DIRECT	GO:0019899~enzyme binding	6	6.741573033707865	0.030073875577670307	ENSG00000275713, ENSG00000276903, ENSG00000196787, ENSG00000275221, ENSG00000278677, ENSG00000196747	85	390	18869	3.415203619909502	0.9618902328043384	0.2925367897100657	0.276132857576791
